"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0070664","negative regulation of leukocyte proliferation","15/566","103/25730",0.145631067961165,6.62029572198017,8.57153743268123,7.82109869067614e-09,2.4383425329755e-07,1.42700748040407e-07,"22177/74048/16792/12493/14130/16988/15170/17096/16331/12524/171285/217303/94185/21803/20971",15
"GO:0050821","protein stabilization","22/566","228/25730",0.0964912280701754,4.38642985555762,7.70286378389342,7.90420869441315e-09,2.44825165404875e-07,1.43280666148897e-07,"22177/53376/14824/17751/16783/328572/16784/18708/12759/11932/20677/18645/109676/14433/65972/11931/192232/215653/12955/15519/52040/67916",22
"GO:0019886","antigen processing and presentation of exogenous peptide antigen via MHC class II","8/566","21/25730",0.380952380952381,17.3178529362275,11.2191486110191,8.25389283700839e-09,2.54006895693742e-07,1.48654151468565e-07,"19141/13040/14127/54445/14998/14130/14999/65972",8
"GO:0010721","negative regulation of cell development","26/566","313/25730",0.0830670926517572,3.77617719775568,7.41117448045615,8.31499877399924e-09,2.54247077897285e-07,1.48794714903144e-07,"83433/12262/16658/16768/65963/17751/12774/269951/17096/16331/64383/12606/18708/12227/72828/235106/171469/16175/66058/14184/20302/21803/216190/12394/17869/15902",26
"GO:0045055","regulated exocytosis","24/566","270/25730",0.0888888888888889,4.04083235178642,7.5331218165204,8.41491267138726e-09,2.55663270334505e-07,1.49623522658525e-07,"14127/20972/20375/12721/16414/11542/17096/16783/12523/56743/29873/19354/217303/12314/19204/18645/17916/105855/16409/18750/20302/19215/56193/20973",24
"GO:0043523","regulation of neuron apoptotic process","27/566","336/25730",0.0803571428571429,3.65298460373549,7.34122680210873,8.71527595921592e-09,2.6311307800924e-07,1.53983423343375e-07,"83433/19141/13051/14824/12721/17751/14130/16173/12774/17260/18212/17970/16971/216869/12227/19063/12759/19283/14184/66168/20302/13653/12752/19125/12273/56312/26889",27
"GO:0050766","positive regulation of phagocytosis","14/566","91/25730",0.153846153846154,6.9937483011688,8.59010529316285,1.19644312339533e-08,3.589329370186e-07,2.10060719182021e-07,"83433/14131/14127/19261/66824/14129/14130/17289/16971/13057/105855/18173/19264/216190",14
"GO:0070665","positive regulation of leukocyte proliferation","19/566","177/25730",0.107344632768362,4.87981872991156,7.76795948540455,1.47224046340024e-08,4.38739995961991e-07,2.56766737127044e-07,"12978/12520/11629/66824/12721/14999/16173/17260/17096/12524/321019/320484/19354/171285/16008/16175/105855/19264/12982",19
"GO:0045639","positive regulation of myeloid cell differentiation","16/566","124/25730",0.129032258064516,5.86572438162544,8.1454917389089,1.48086246016521e-08,4.38739995961991e-07,2.56766737127044e-07,"83433/12978/22177/22778/16331/15163/20308/105855/16409/18750/20302/21803/14645/18129/12394/15902",16
"GO:0071219","cellular response to molecule of bacterial origin","26/566","323/25730",0.0804953560371517,3.65926768698925,7.21300867717033,1.58830185806439e-08,4.67666658207847e-07,2.73695680804857e-07,"83433/17084/15900/13051/19261/20375/66824/12475/14130/16173/15170/12774/17260/17096/27056/67154/12524/12523/17079/171285/16175/19204/212937/22695/18750/80859",26
"GO:0030593","neutrophil chemotaxis","14/566","94/25730",0.148936170212766,6.77054356815277,8.40592189760978,1.83757361419204e-08,5.37743934950675e-07,3.14707473350809e-07,"14131/14127/16414/12986/19354/12267/105855/16409/18750/20302/22324/75458/277360/12273",14
"GO:0032928","regulation of superoxide anion generation","9/566","32/25730",0.28125,12.7854461130742,10.0046335073007,2.02263852494965e-08,5.88291814878649e-07,3.44289946608888e-07,"22177/16414/16173/13057/74096/16409/18753/269823/21803",9
"GO:2000377","regulation of reactive oxygen species metabolic process","18/566","162/25730",0.111111111111111,5.05104043973302,7.75720980717264,2.05425003082488e-08,5.93865008911193e-07,3.47551584162525e-07,"22177/19261/15277/17751/16414/16173/98496/17970/64383/13057/64384/74096/16409/12955/18753/269823/67880/21803",18
"GO:1990266","neutrophil migration","16/566","127/25730",0.125984251968504,5.72716396316185,8.00915925662777,2.09454407617852e-08,6.01865978516358e-07,3.52234045023807e-07,"14131/14127/16414/12986/19354/12267/16175/17916/105855/16409/18750/20302/22324/75458/277360/12273",16
"GO:0046849","bone remodeling","15/566","111/25730",0.135135135135135,6.14315729156719,8.14404265758164,2.21574938079751e-08,6.32881709365516e-07,3.703855882682e-07,"12978/13040/231633/16331/11555/19354/72828/14184/18750/319939/215653/27060/110006/18129/12988",15
"GO:0046631","alpha-beta T cell activation","21/566","221/25730",0.0950226244343891,4.31966806836896,7.43316737044696,2.2623215978136e-08,6.42337739379217e-07,3.75919603847222e-07,"19156/12520/74048/13039/22778/16173/328572/26888/73149/321019/320484/18708/217303/16194/105855/19264/27060/21803/12394/17869/80859",21
"GO:0007042","lysosomal lumen acidification","7/566","16/25730",0.4375,19.8884717314488,11.3344858044972,2.31358850993536e-08,6.53006934461046e-07,3.82163608118878e-07,"14824/16783/433375/16784/70495/19063/12752",7
"GO:0002763","positive regulation of myeloid leukocyte differentiation","13/566","81/25730",0.160493827160494,7.29594730183658,8.51134521763021,2.35639864919257e-08,6.61177738626387e-07,3.86945462393728e-07,"83433/12978/22177/22778/15163/20308/16409/18750/20302/21803/18129/12394/15902",13
"GO:0032535","regulation of cellular component size","29/566","406/25730",0.0714285714285714,3.24709742554266,6.8446082649568,3.37017323761542e-08,9.40100955755879e-07,5.50181559012378e-07,"30948/66824/72042/12721/17751/12774/14026/16971/328572/12343/15163/18645/66096/105855/83704/11829/237860/11855/64297/18753/15519/12752/233489/22350/277360/56193/20430/26889/23945",29
"GO:0046394","carboxylic acid biosynthetic process","27/566","361/25730",0.074792243767313,3.40000783062361,6.88722729932966,3.91631589350494e-08,1.0860945820941e-06,6.35622383694926e-07,"16832/17001/54486/30948/19224/11690/20512/236539/231871/68041/64383/106861/94180/21391/16592/106529/20250/12752/58805/19215/14645/72759/19302/74205/70757/107272/23945",27
"GO:0035751","regulation of lysosomal lumen pH","8/566","25/25730",0.32,14.5469964664311,10.163283696405,4.05932883430377e-08,1.11924847049879e-06,6.55025255161156e-07,"14824/16783/433375/16784/70495/19063/12752/26570",8
"GO:0006887","exocytosis","29/566","410/25730",0.0707317073170732,3.21541842626907,6.78181083832125,4.16901301657673e-08,1.14288460282017e-06,6.68857986688536e-07,"14127/20972/20375/12721/24044/16414/11542/17096/16783/12523/56743/29873/19354/15162/217303/12314/19204/18645/17916/105855/16409/18750/20302/14681/20971/19215/56193/17967/20973",29
"GO:0010959","regulation of metal ion transport","29/566","413/25730",0.0702179176755448,3.19206187595719,6.73521625706881,4.88060244999477e-08,1.33031278208429e-06,7.78547831421722e-07,"83433/70839/30948/12512/53376/233571/20720/12721/15170/17096/58237/216869/12523/11555/56188/13057/20393/72828/16170/65973/12314/11932/109676/20648/11931/98660/20302/14681/21803",29
"GO:0002704","negative regulation of leukocyte mediated immunity","13/566","86/25730",0.151162790697674,6.87176431917167,8.18002795546208,4.94220774813996e-08,1.3394506226493e-06,7.83895630865262e-07,"74048/13051/20375/14130/15170/216869/16331/12523/171285/217303/105855/19264/21803",13
"GO:0032602","chemokine production","15/566","118/25730",0.127118644067797,5.77873270647422,7.80300395932071,5.11912324673523e-08,1.37180999364759e-06,8.02833521605075e-07,"83433/12978/11629/19261/66824/16173/16971/12523/171285/16170/16194/170743/13653/21803/16172",15
"GO:0032642","regulation of chemokine production","15/566","118/25730",0.127118644067797,5.77873270647422,7.80300395932071,5.11912324673523e-08,1.37180999364759e-06,8.02833521605075e-07,"83433/12978/11629/19261/66824/16173/16971/12523/171285/16170/16194/170743/13653/21803/16172",15
"GO:0016053","organic acid biosynthetic process","27/566","366/25730",0.0737704918032787,3.35355963621618,6.8012182030909,5.19796023191103e-08,1.38515476571037e-06,8.10643371657045e-07,"16832/17001/54486/30948/19224/11690/20512/236539/231871/68041/64383/106861/94180/21391/16592/106529/20250/12752/58805/19215/14645/72759/19302/74205/70757/107272/23945",27
"GO:0050851","antigen receptor-mediated signaling pathway","19/566","192/25730",0.0989583333333333,4.49858289163722,7.29758516323957,5.5193493376672e-08,1.46262757448181e-06,8.55983300789089e-07,"12520/16792/12508/17060/15170/17260/17096/56743/217303/74039/105855/107321/94185/19264/16822/22350/68119/80859/12988",19
"GO:0045619","regulation of lymphocyte differentiation","21/566","233/25730",0.0901287553648069,4.09719589317399,7.12249124507662,5.66514072146002e-08,1.49296802438477e-06,8.7373964485676e-07,"74048/20375/16768/74734/14998/12193/22778/16173/15170/328572/16331/74039/20677/105855/19264/15519/21803/21940/12394/15902/80859",21
"GO:0002690","positive regulation of leukocyte chemotaxis","14/566","103/25730",0.135922330097087,6.17894267384816,7.89842798075391,6.05339473798198e-08,1.58652158792165e-06,9.28490621464906e-07,"12978/19141/11629/13051/20375/19354/12267/57266/27226/106512/105855/20302/14747/12273",14
"GO:0048771","tissue remodeling","21/566","234/25730",0.0897435897435897,4.07968650901513,7.09754647267398,6.09814603111407e-08,1.58951675237236e-06,9.30243501553898e-07,"13010/12978/13040/231633/16173/17260/16971/16331/232146/11555/19354/72828/16175/14184/18750/319939/215653/27060/110006/18129/12988",21
"GO:0002286","T cell activation involved in immune response","17/566","155/25730",0.109677419354839,4.98586572438163,7.46466844879996,6.14456484894576e-08,1.59291164834083e-06,9.32230319187881e-07,"83433/12520/22177/14127/54519/14999/16173/328572/321019/18708/171285/18826/16194/105855/18173/21803/80859",17
"GO:0050769","positive regulation of neurogenesis","25/566","324/25730",0.0771604938271605,3.50766697203682,6.81246131360906,6.85325271957347e-08,1.76702786337111e-06,1.03412951421387e-06,"12978/22041/13051/30948/17118/20720/18212/17096/24136/16971/328572/216869/20393/19283/20732/58861/70083/140570/21803/233489/20430/13631/26395/17869/15902",25
"GO:0002262","myeloid cell homeostasis","21/566","236/25730",0.0889830508474576,4.04511289453195,7.04807050509068,7.05712657079212e-08,1.80981149154185e-06,1.05916806257729e-06,"12978/14127/16658/20375/14130/17289/22778/16173/17096/16331/15163/19354/105855/16409/22695/11740/13423/17684/14645/26570/15902",21
"GO:0032496","response to lipopolysaccharide","30/566","446/25730",0.0672645739910314,3.05780475051102,6.57473926758567,7.4047123942394e-08,1.88879562141828e-06,1.10539247225009e-06,"83433/17084/15900/13051/19261/30948/20375/66824/15446/12475/16173/15170/12774/17260/17096/17970/67154/12524/12523/17079/171285/14623/16175/19204/212937/18173/27419/22695/18750/80859",30
"GO:0050869","negative regulation of B cell activation","9/566","37/25730",0.243243243243243,11.0576831248209,9.18166055953626,8.13362797960565e-08,2.06369177993186e-06,1.20774811880819e-06,"22177/16792/14130/67742/17096/16331/217303/94185/15902",9
"GO:0032722","positive regulation of chemokine production","13/566","90/25730",0.144444444444444,6.56635257165292,7.93346273495013,8.61247455863289e-08,2.17362453146449e-06,1.27208479696432e-06,"12978/11629/66824/16173/16971/12523/171285/16170/16194/170743/13653/21803/16172",13
"GO:0050855","regulation of B cell receptor signaling pathway","7/566","19/25730",0.368421052631579,16.74818672122,10.2985884321947,9.62153677106899e-08,2.41551212621048e-06,1.41364628902354e-06,"12520/15170/17096/217303/74039/107321/68119",7
"GO:0010976","positive regulation of neuron projection development","21/566","241/25730",0.0871369294605809,3.96118939049602,6.92672806606521,1.0094923923788e-07,2.52108833070517e-06,1.47543335606976e-06,"19735/17118/14824/20720/18212/17096/16971/328572/216739/52163/19283/235106/14828/73710/11932/11881/235180/64297/140570/20430/13631",21
"GO:0098739","import across plasma membrane","20/566","220/25730",0.0909090909090909,4.13266945069065,6.99842824052796,1.01635939494462e-07,2.52501787181555e-06,1.47773306764975e-06,"19735/20512/56485/65221/277468/11555/52466/216739/20511/11932/109676/232333/100040591/11931/98660/18753/26457/54208/26570/26889",20
"GO:0090322","regulation of superoxide metabolic process","9/566","38/25730",0.236842105263158,10.7666914636414,9.03587346803927,1.04511500755979e-07,2.58300444873584e-06,1.51166893921383e-06,"22177/16414/16173/13057/74096/16409/18753/269823/21803",9
"GO:0031960","response to corticosteroid","18/566","180/25730",0.1,4.54593639575972,7.15981123408379,1.05108318841458e-07,2.5843643344008e-06,1.51246479418094e-06,"13039/12193/328572/140483/12606/12846/13057/94180/20393/18708/20203/16008/12314/22695/16816/21803/19215/26395",18
"GO:0042552","myelination","19/566","200/25730",0.095,4.31863957597173,7.06609560606377,1.05835333785996e-07,2.58889508799591e-06,1.51511635735742e-06,"19156/15212/22041/12527/15211/18212/64383/20203/13032/12759/19283/14758/94185/14184/18858/66190/21803/20430/26395",19
"GO:0002449","lymphocyte mediated immunity","31/566","480/25730",0.0645833333333333,2.93591725559482,6.42105735453847,1.11520718258681e-07,2.71405013313218e-06,1.58836168003234e-06,"83433/12259/12262/12520/22177/74048/14131/14127/12260/54445/16768/12721/14129/14998/14130/16173/15170/16783/216869/16331/18708/171285/54725/13032/105855/19264/22324/27060/18753/21803/80859",31
"GO:0006633","fatty acid biosynthetic process","18/566","181/25730",0.0994475138121547,4.52082072506491,7.12895834499058,1.14370625693508e-07,2.76927860181742e-06,1.62068340549924e-06,"17001/54486/19224/231871/68041/64383/106861/94180/21391/16592/106529/20250/58805/19215/72759/74205/70757/23945",18
"GO:0002758","innate immune response-activating signaling pathway","25/566","334/25730",0.0748502994011976,3.40264700281416,6.62842541627518,1.22992312902996e-07,2.96299662902672e-06,1.73405429994017e-06,"83433/22177/54445/66824/12475/15170/17096/65221/216869/27056/12524/16784/64383/13057/18708/171285/19063/217303/211550/212937/27419/170743/110006/216190/80859",25
"GO:0007596","blood coagulation","19/566","202/25730",0.0940594059405941,4.27588076828884,7.01011603002625,1.2388050520517e-07,2.96939703431488e-06,1.73780005185988e-06,"14127/12527/70839/20720/17289/15170/108101/17096/14026/72828/14066/16194/18750/192232/18753/14827/56193/12495/26570",19
"GO:0042982","amyloid precursor protein metabolic process","12/566","78/25730",0.153846153846154,6.9937483011688,7.95087668853762,1.32582653369264e-07,3.14784867414687e-06,1.84223649648847e-06,"30948/15979/16432/18212/17096/12759/64294/27419/27373/12752/233489/20652",12
"GO:0071222","cellular response to lipopolysaccharide","24/566","312/25730",0.0769230769230769,3.4968741505844,6.65477066310526,1.32645195703044e-07,3.14784867414687e-06,1.84223649648847e-06,"83433/17084/15900/13051/19261/20375/66824/12475/16173/15170/12774/17260/17096/67154/12524/12523/17079/171285/16175/19204/212937/22695/18750/80859",24
"GO:0007272","ensheathment of neurons","19/566","204/25730",0.0931372549019608,4.23396036859974,6.95485733143216,1.44706593518329e-07,3.39554766897349e-06,1.98719903301725e-06,"19156/15212/22041/12527/15211/18212/64383/20203/13032/12759/19283/14758/94185/14184/18858/66190/21803/20430/26395",19
"GO:0008366","axon ensheathment","19/566","204/25730",0.0931372549019608,4.23396036859974,6.95485733143216,1.44706593518329e-07,3.39554766897349e-06,1.98719903301725e-06,"19156/15212/22041/12527/15211/18212/64383/20203/13032/12759/19283/14758/94185/14184/18858/66190/21803/20430/26395",19
"GO:0030167","proteoglycan catabolic process","7/566","20/25730",0.35,15.910777385159,10.0044697789155,1.45218390874338e-07,3.39554766897349e-06,1.98719903301725e-06,"15212/15211/13039/75612/27419/11881/110006",7
"GO:0061351","neural precursor cell proliferation","20/566","225/25730",0.0888888888888889,4.04083235178642,6.87069868710709,1.46863805455e-07,3.41727000985537e-06,1.99991174360288e-06,"22041/13051/14824/231871/12774/17096/24136/58198/64383/12227/216739/19283/171469/20732/14184/140570/21803/12273/216190/15902",20
"GO:0032930","positive regulation of superoxide anion generation","8/566","29/25730",0.275862068965517,12.5405141951992,9.32564713386305,1.49068008746231e-07,3.45172039669671e-06,2.02007337350539e-06,"22177/16414/16173/13057/74096/16409/18753/21803",8
"GO:0045621","positive regulation of lymphocyte differentiation","16/566","146/25730",0.10958904109589,4.98184810494216,7.23613606505334,1.51647442259765e-07,3.49448453902936e-06,2.04510051804168e-06,"74048/20375/74734/14998/22778/16173/328572/16331/20677/105855/19264/15519/21803/21940/12394/80859",16
"GO:0050817","coagulation","19/566","205/25730",0.0926829268292683,4.21330690338705,6.92749295874837,1.56280251354675e-07,3.58392691808558e-06,2.09744547870749e-06,"14127/12527/70839/20720/17289/15170/108101/17096/14026/72828/14066/16194/18750/192232/18753/14827/56193/12495/26570",19
"GO:0002291","T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell","6/566","13/25730",0.461538461538462,20.9812449035064,10.8072176359223,1.66067349584612e-07,3.79014955750525e-06,2.21813453084055e-06,"83433/12520/22177/54519/14999/171285",6
"GO:0007599","hemostasis","19/566","206/25730",0.0922330097087379,4.19285395725411,6.90030245447437,1.68696054088585e-07,3.82163939329741e-06,2.23656353768614e-06,"14127/12527/70839/20720/17289/15170/108101/17096/14026/72828/14066/16194/18750/192232/18753/14827/56193/12495/26570",19
"GO:0030851","granulocyte differentiation","10/566","52/25730",0.192307692307692,8.742185376461,8.38135953731756,1.69049457439361e-07,3.82163939329741e-06,2.23656353768614e-06,"12262/20375/22778/17096/16331/12606/15163/17684/216820/12394",10
"GO:0019220","regulation of phosphate metabolic process","28/566","415/25730",0.0674698795180723,3.06713780918728,6.36699258190801,1.89664186592278e-07,4.25907568330616e-06,2.49256729827385e-06,"83433/12978/233571/17751/67742/98496/17096/328572/64383/11727/19277/19204/19264/14184/64297/18753/140570/58805/18604/56193/12495/56312/74205/16911/13631/26395/17869/216805",28
"GO:0009743","response to carbohydrate","23/566","295/25730",0.0779661016949153,3.54428939330419,6.59160956489853,1.90185140575307e-07,4.25907568330616e-06,2.49256729827385e-06,"13010/83433/56485/13039/17096/17970/16971/328572/13057/67041/18576/14623/17969/20677/27419/11829/18750/13653/21803/58805/14645/94353/19376",23
"GO:0016042","lipid catabolic process","26/566","366/25730",0.0710382513661202,3.22935372376373,6.44229315198778,1.92520471596647e-07,4.29122733418694e-06,2.51138362358242e-06,"19156/15212/15446/15211/76192/231871/11886/192654/241274/64383/106861/67041/18576/19063/27226/67111/27419/11409/80911/18753/66190/14667/19302/20397/18634/23945",26
"GO:0071559","response to transforming growth factor beta","23/566","296/25730",0.0777027027027027,3.53231544265113,6.57182751402745,2.02043813842825e-07,4.48255345130361e-06,2.62335468451002e-06,"21812/20375/15446/16419/12193/11906/17260/24136/16971/328572/216869/224109/14828/107321/20682/17684/21803/216190/12394/56213/65112/216805/80859",23
"GO:0002688","regulation of leukocyte chemotaxis","15/566","131/25730",0.114503816793893,5.20527068216762,7.23682272040531,2.07866591985478e-07,4.55763610434613e-06,2.66729580684673e-06,"12978/19141/11629/13051/20375/17096/19354/12267/57266/27226/106512/105855/20302/14747/12273",15
"GO:0050878","regulation of body fluid levels","27/566","392/25730",0.0688775510204082,3.1311296603447,6.37670860983472,2.08294480240557e-07,4.55763610434613e-06,2.66729580684673e-06,"14127/12527/70839/15277/20720/17289/15170/11542/108101/17096/14026/11555/13057/72828/14066/19277/212937/16194/11829/18750/192232/18753/14827/56193/12495/26570/22139",27
"GO:0051962","positive regulation of nervous system development","27/566","392/25730",0.0688775510204082,3.1311296603447,6.37670860983472,2.08294480240557e-07,4.55763610434613e-06,2.66729580684673e-06,"12978/22041/13051/30948/17118/20720/18212/17096/24136/16971/328572/216869/20393/18708/19283/20732/58861/18750/70083/140570/21803/233489/20430/13631/26395/17869/15902",27
"GO:0034110","regulation of homotypic cell-cell adhesion","9/566","41/25730",0.219512195121951,9.97888477117987,8.62920046035643,2.11802803710365e-07,4.59226988044746e-06,2.68756476287028e-06,"12527/20720/17096/72828/16194/18750/18753/67916/26395",9
"GO:0097242","amyloid-beta clearance","9/566","41/25730",0.219512195121951,9.97888477117987,8.62920046035643,2.11802803710365e-07,4.59226988044746e-06,2.68756476287028e-06,"83433/22177/15979/16414/16971/12759/16409/233489/12273",9
"GO:0046514","ceramide catabolic process","7/566","21/25730",0.333333333333333,15.1531213191991,9.73081274910587,2.13700639893003e-07,4.61245272529241e-06,2.69937650391161e-06,"19156/15212/15211/11886/18753/66190/14667",7
"GO:0051174","regulation of phosphorus metabolic process","28/566","418/25730",0.0669856459330144,3.04512485840364,6.32229226471209,2.19735415614975e-07,4.72134203821365e-06,2.76310252352258e-06,"83433/12978/233571/17751/67742/98496/17096/328572/64383/11727/19277/19204/19264/14184/64297/18753/140570/58805/18604/56193/12495/56312/74205/16911/13631/26395/17869/216805",28
"GO:0050854","regulation of antigen receptor-mediated signaling pathway","11/566","67/25730",0.164179104477612,7.46347766468013,7.9447415285111,2.23431583109209e-07,4.77923162076648e-06,2.7969816304254e-06,"12520/16792/15170/17096/217303/74039/107321/19264/22350/68119/12988",11
"GO:0002218","activation of innate immune response","26/566","369/25730",0.0704607046070461,3.20309881544045,6.39283954069352,2.25588486131244e-07,4.80382624484836e-06,2.81137530648524e-06,"83433/22177/54445/66824/12475/15170/17096/65221/216869/27056/12524/16784/64383/13057/18708/171285/19063/217303/211550/212937/27419/170743/15519/110006/216190/80859",26
"GO:0045453","bone resorption","12/566","82/25730",0.146341463414634,6.65258984745324,7.68878078066083,2.33512427867855e-07,4.95046347079852e-06,2.89719278926573e-06,"12978/13040/231633/16331/11555/19354/72828/18750/319939/27060/110006/12988",12
"GO:0003333","amino acid transmembrane transport","14/566","115/25730",0.121739130434783,5.53418343831618,7.30854048735512,2.46003917440447e-07,5.19220657606608e-06,3.03866972078279e-06,"19735/20512/53896/57776/20511/18173/232333/78339/18753/12752/54208/26570/20540/26889",14
"GO:1904018","positive regulation of vasculature development","18/566","191/25730",0.0942408376963351,4.28412854050654,6.83226523007262,2.57694986534263e-07,5.41500037783451e-06,3.1690568248962e-06,"21812/13051/15277/14824/12226/16414/15170/277468/67154/14066/12267/16175/58861/18750/11852/21803/12273/12394",18
"GO:0002888","positive regulation of myeloid leukocyte mediated immunity","8/566","31/25730",0.258064516129032,11.7314487632509,8.96625161234944,2.63563188001071e-07,5.48966163011275e-06,3.2127513280501e-06,"22177/14131/14127/20375/14129/16414/19204/16409",8
"GO:0014002","astrocyte development","9/566","42/25730",0.214285714285714,9.74129227662796,8.50285888348326,2.64342883209193e-07,5.48966163011275e-06,3.2127513280501e-06,"83433/12978/12259/15979/14824/24136/16971/27419/12273",9
"GO:0002221","pattern recognition receptor signaling pathway","24/566","324/25730",0.0740740740740741,3.36736029315535,6.43129673610353,2.65851538062064e-07,5.48966163011275e-06,3.2127513280501e-06,"83433/54445/66824/12475/15170/17096/65221/216869/27056/12524/16784/64383/13057/18708/171285/19063/217303/211550/212937/27419/170743/110006/216190/80859",24
"GO:0051222","positive regulation of protein transport","24/566","324/25730",0.0740740740740741,3.36736029315535,6.43129673610353,2.65851538062064e-07,5.48966163011275e-06,3.2127513280501e-06,"83433/12520/233274/209630/16971/328572/15163/18708/67041/64384/52163/11727/65973/20677/16175/18753/15519/108687/21803/12752/58805/14645/74205/19376",24
"GO:0031341","regulation of cell killing","16/566","153/25730",0.104575163398693,4.75392041386637,6.98450778058084,2.89981780874781e-07,5.96212540850305e-06,3.48925445952777e-06,"22177/13051/20375/16768/12774/16783/216869/16331/171285/54725/12759/105855/19264/16409/22324/21803",16
"GO:1902903","regulation of supramolecular fiber organization","27/566","399/25730",0.0676691729323308,3.07619756104041,6.26843010551601,2.95948662801549e-07,6.05869150885575e-06,3.54576848317013e-06,"83433/21812/30948/66824/72042/12721/30794/17260/68041/14026/328572/12343/277468/15163/20393/18708/12759/63986/18645/105855/237860/12955/18753/277360/20971/56193/20430",27
"GO:1905517","macrophage migration","11/566","69/25730",0.159420289855072,7.24714497874737,7.79290124446243,3.04762613381188e-07,6.19046144473374e-06,3.62288508251878e-06,"83433/12978/12520/12527/13051/70839/12267/20302/14747/75458/12273",11
"GO:0002228","natural killer cell mediated immunity","13/566","100/25730",0.13,5.90971731448763,7.37754751606938,3.0498080492923e-07,6.19046144473374e-06,3.62288508251878e-06,"22177/16768/12721/16173/15170/16783/216869/16331/18708/171285/54725/22324/21803",13
"GO:0030149","sphingolipid catabolic process","8/566","32/25730",0.25,11.3648409893993,8.79868563866683,3.44675455584928e-07,6.96653357262758e-06,4.07707095544706e-06,"19156/15212/15211/11886/18753/66190/14667/20397",8
"GO:0006865","amino acid transport","18/566","195/25730",0.0923076923076923,4.19624898070128,6.71923465152965,3.51150613772636e-07,7.06746172023406e-06,4.13613780912738e-06,"19735/20512/18212/53896/57776/16525/20511/18173/232333/94282/78339/18753/12752/54208/26570/20540/17869/26889",18
"GO:0006959","humoral immune response","23/566","307/25730",0.0749185667752443,3.40575039421738,6.35969349649623,3.85898082308395e-07,7.73417585130691e-06,4.52632337143682e-06,"83433/12259/12262/12520/22041/12260/12493/14998/14130/15170/17260/321019/58809/12759/20308/11727/57266/14433/94185/19264/20302/20305/18129",23
"GO:0050671","positive regulation of lymphocyte proliferation","16/566","157/25730",0.101910828025478,4.63280142243029,6.84747533619736,4.12962659586871e-07,8.24197441936977e-06,4.82350571779072e-06,"12978/12520/11629/66824/12721/14999/16173/17260/12524/321019/320484/171285/16008/16175/105855/19264",16
"GO:0070374","positive regulation of ERK1 and ERK2 cascade","19/566","219/25730",0.0867579908675799,3.94396308307921,6.56176248975379,4.36622573514985e-07,8.67787364861032e-06,5.07860993404272e-06,"83433/12978/66824/233571/17751/16971/216869/321019/171285/18217/16175/19264/14184/18750/20302/21803/12273/18129/26395",19
"GO:0071560","cellular response to transforming growth factor beta stimulus","22/566","287/25730",0.0766550522648084,3.48468992009456,6.34832012035231,4.6782357663656e-07,9.25941269940411e-06,5.41894791544074e-06,"21812/20375/15446/16419/12193/17260/24136/16971/328572/216869/224109/14828/107321/20682/17684/21803/216190/12394/56213/65112/216805/80859",22
"GO:0030225","macrophage differentiation","11/566","72/25730",0.152777777777778,6.9451806046329,7.57617034522508,4.75848817715557e-07,9.37933413431076e-06,5.48913033745827e-06,"12978/12262/20375/12606/15163/224109/27419/16409/18750/21803/15902",11
"GO:0006665","sphingolipid metabolic process","16/566","159/25730",0.10062893081761,4.5745271907016,6.78067832364501,4.90677477007444e-07,9.63181714125724e-06,5.63689265334088e-06,"19156/15212/15211/11886/192654/64384/67111/27419/106529/18753/66190/14667/20397/67916/70757/26889",16
"GO:0002335","mature B cell differentiation","9/566","45/25730",0.2,9.09187279151944,8.14789360755616,4.95408213149832e-07,9.68482449477336e-06,5.66791450074787e-06,"15900/20375/18987/102545/321019/210293/18129/80859/16848",9
"GO:0022411","cellular component disassembly","29/566","462/25730",0.0627705627705628,2.85350985881021,6.02920825183002,5.15908559854168e-07,1.00444237979771e-05,5.87836520186146e-06,"13010/83433/12259/12262/13040/12260/21812/13051/14086/68041/14026/12343/16784/11555/20393/18708/19354/65973/18826/12314/16409/13423/229534/12752/56193/52040/19302/13631/17869",29
"GO:0032946","positive regulation of mononuclear cell proliferation","16/566","160/25730",0.1,4.54593639575972,6.7476943078922,5.34296340071981e-07,1.03601363501762e-05,6.06313176667049e-06,"12978/12520/11629/66824/12721/14999/16173/17260/12524/321019/320484/171285/16008/16175/105855/19264",16
"GO:0048661","positive regulation of smooth muscle cell proliferation","14/566","123/25730",0.113821138211382,5.17423654801919,6.95953289753037,5.67851802599152e-07,1.09662068761051e-05,6.41782646704858e-06,"11629/233571/15446/16173/13057/18708/12267/19204/16194/18750/13653/21803/17869/15902",14
"GO:0045662","negative regulation of myoblast differentiation","8/566","34/25730",0.235294117647059,10.6963209311993,8.48483710496907,5.72360302506911e-07,1.10087042054757e-05,6.44269746285368e-06,"16173/11906/67272/20308/57266/20677/20682/21803",8
"GO:0072330","monocarboxylic acid biosynthetic process","20/566","245/25730",0.0816326530612245,3.71096848633446,6.39432966891228,5.77600019529318e-07,1.10648678439954e-05,6.47556648400656e-06,"16832/17001/54486/19224/231871/68041/64383/106861/94180/21391/16592/106529/20250/58805/19215/72759/19302/74205/70757/23945",20
